site,variable,trend_mean,trend_slope,seasonal_amp,resid_std
site_3,vaporDeficit,0.7556226355820105,7.595899470899458e-05,1.128967265499195,0.3544780127577682
site_3,minT,277.8143602843915,0.0003913690476190639,25.042982085346218,6.435242583455808
site_3,minRelH,41.815544808201054,-0.000587962962962964,12.371956521739131,9.301974960875725
site_3,specificH,0.006656712136243386,-6.4171626984127e-07,0.00957447848731884,0.002701049471201762
site_3,precipitation,2.27848330026455,0.00028356481481481445,3.4018780193236715,2.3268866810572466
site_3,alfalfa,4.765698743386243,0.0002714947089947102,5.834744363929146,1.6784811833650657
site_3,grass,3.447048941798942,0.00015244708994708946,4.595197262479871,1.2293916275378796
site_3,sunshine,181.13015492724867,0.004997023809523866,171.05245596819645,44.266200554482836
site_3,windDirection,185.5998511904762,0.004513888888888911,55.929310084541065,37.30850977152157
site_3,windSpeed,4.672160383597883,0.0001380621693121703,1.0255069947665056,0.7058704142621957
site_3,palmer_p,4.525669642857143,-0.00029761904761904765,0.34780092592592615,0.6591279847552435
site_3,palmer_z,4.896469907407408,4.9603174603174955e-05,0.9758202495974236,1.1442372249816644
site_4,burn,26.30424272486772,0.006038359788359789,7.22524154589372,8.10062128775362
site_4,dfm1000hr,17.308613756613756,-0.001966269841269842,2.8656008454106283,1.8375251955253176
site_4,dfm100hr,15.676622850529098,-0.0016579034391534355,4.692143216586151,2.349214060340287
site_4,energy_ERC,29.241960978835976,0.006917989417989417,11.973882850241548,7.4733302086654705
site_4,maxT,290.2561291335979,0.00041021825396825307,27.18539628623186,6.957934794519765
site_4,maxRelH,87.65900314153438,-0.007906084656084644,8.858780193236717,6.380054124218938
site_4,vaporDeficit,0.7453554728835977,8.406084656084664e-05,1.1400874345813206,0.3519669110208935
site_4,minT,277.94890360449733,0.00022222222222222313,25.14224335748792,6.482145006683234
site_4,minRelH,42.40317013888889,-0.0006660052910052915,13.150531400966184,9.443098577143843
site_4,specificH,0.006615086954365079,-7.206349206349209e-07,0.009478066601247986,0.0026675380126081655
site_4,precipitation,2.2990691137566137,-4.298941798941678e-06,3.365128824476651,2.3575877207548595
site_4,alfalfa,4.732841765873016,0.00029513888888888797,5.880035980273751,1.688753710674202
site_4,grass,3.422996527777778,0.00016385582010582087,4.613636775362319,1.2371581658141992
site_4,sunshine,180.5312116402116,0.004292824074074106,170.9614009661836,44.41854690713881
site_4,windDirection,187.19958994708992,0.0031531084656084628,57.96717743558777,37.924724392408116
site_4,windSpeed,4.708207010582011,0.00017542989417989463,0.9560539955716587,0.702964512688751
site_4,palmer_p,4.6434275793650786,-0.0009755291005291003,0.4888285024154593,0.6026839227863942
site_4,palmer_z,4.920072751322752,-0.00033068783068783056,0.9333861714975844,1.1695936370988471
site_5,burn,24.642003968253967,0.006372354497354493,6.825060386473431,7.51270421864001
site_5,dfm1000hr,17.376408068783068,-0.0014788359788359773,2.519807266505637,1.8902126584334245
site_5,dfm100hr,15.714359953703704,-0.0014818121693121716,4.3454712661030594,2.4130680547831345
site_5,energy_ERC,28.94820601851852,0.005952380952380952,10.313056058776167,7.530885090274556
site_5,maxT,290.56973974867725,0.0001836970899470695,26.709152324879224,6.872152434188943
site_5,maxRelH,87.63786937830689,-0.008406580687830694,8.30896739130435,6.735874344474763
site_5,vaporDeficit,0.7506871362433862,6.896494708994714e-05,1.0919814059983897,0.3498960324313703
site_5,minT,278.17723677248676,0.0005682870370370503,24.597237318840584,6.340864673466537
site_5,minRelH,42.7570419973545,0.0005456349206349235,13.48902777777778,9.812291886087872
site_5,specificH,0.006684600694444444,-6.480324074074084e-07,0.00958595735205314,0.0027041162356474372
site_5,precipitation,2.292691964285714,0.00022007275132275136,3.2975422705314017,2.3550388291036404
site_5,alfalfa,4.586886243386243,0.00019328703703703711,5.5765315519323675,1.6024109151112742
site_5,grass,3.3540603505291005,0.00010945767195767215,4.4612384259259255,1.1888688996642083
site_5,sunshine,181.03266865079362,0.005184358465608476,171.06817431561996,44.323901515417965
site_5,windDirection,184.1805357142857,0.0048098544973545106,55.38650110708534,37.4362692799844
site_5,windSpeed,4.250436342592592,0.00010714285714285697,0.9766163446054749,0.6593448047190242
site_5,palmer_p,4.345552248677248,-0.0010003306878306878,0.33701942431562015,0.6427049426514108
site_5,palmer_z,4.841501322751322,-9.093915343915285e-05,0.9885265700483088,1.160340052153701
site_6,burn,25.930234788359787,0.005892857142857146,7.475060386473429,7.974372410770273
site_6,dfm1000hr,17.388692294973545,-0.0018467261904761899,2.8629010668276966,1.8400821953098232
site_6,dfm100hr,15.728944775132273,-0.00155208333333333,4.669523198470208,2.3581156258138107
site_6,energy_ERC,28.942093253968252,0.006526124338624347,11.46454307568438,7.414178635421543
site_6,maxT,290.2387845568783,0.0003918650793650613,27.000019625603876,6.931628267796337
site_6,maxRelH,87.77047205687829,-0.007564318783068778,9.146183574879228,6.405834443670447
site_6,vaporDeficit,0.740068783068783,7.787698412698428e-05,1.121988224637681,0.3487279910766571
site_6,minT,277.9188511904762,0.000165013227513303,25.242575483091777,6.493621834976064
site_6,minRelH,42.41687731481481,-0.0006509589947089891,12.513943236714976,9.421801473409683
site_6,specificH,0.006620636937830688,-7.112433862433855e-07,0.00948561445752818,0.002672435086785826
site_6,precipitation,2.3640284391534387,6.679894179894167e-05,3.2092524657809984,2.4549916654531625
site_6,alfalfa,4.722374338624339,0.00028075396825396774,5.827064210950081,1.6827912993582166
site_6,grass,3.418009093915344,0.0001567460317460314,4.578634259259259,1.2326182211517673
site_6,sunshine,180.67595469576716,0.004454365079365088,171.00221819645736,44.3688962252999
site_6,windDirection,187.19958994708992,0.0031531084656084628,57.96717743558777,37.924724392408116
site_6,windSpeed,4.72754117063492,0.00017361111111111077,0.9843133554750401,0.7079419306538529
site_6,palmer_p,4.587838955026454,-0.0012483465608465604,0.6082175925925926,0.6090341543948502
site_6,palmer_z,4.906109457671958,-0.00021494708994709076,0.9997609702093395,1.1644932348578085
site_7,burn,26.30424272486772,0.006038359788359789,7.22524154589372,8.10062128775362
site_7,dfm1000hr,17.308613756613756,-0.001966269841269842,2.8656008454106283,1.8375251955253176
site_7,dfm100hr,15.676622850529098,-0.0016579034391534355,4.692143216586151,2.349214060340287
site_7,energy_ERC,29.241960978835976,0.006917989417989417,11.973882850241548,7.4733302086654705
site_7,maxT,290.2561291335979,0.00041021825396825307,27.18539628623186,6.957934794519765
site_7,maxRelH,87.65900314153438,-0.007906084656084644,8.858780193236717,6.380054124218938
site_7,vaporDeficit,0.7453554728835977,8.406084656084664e-05,1.1400874345813206,0.3519669110208935
site_7,minT,277.94890360449733,0.00022222222222222313,25.14224335748792,6.482145006683234
site_7,minRelH,42.40317013888889,-0.0006660052910052915,13.150531400966184,9.443098577143843
site_7,specificH,0.006615086954365079,-7.206349206349209e-07,0.009478066601247986,0.0026675380126081655
site_7,precipitation,2.2990691137566137,-4.298941798941678e-06,3.365128824476651,2.3575877207548595
site_7,alfalfa,4.732841765873016,0.00029513888888888797,5.880035980273751,1.688753710674202
site_7,grass,3.422996527777778,0.00016385582010582087,4.613636775362319,1.2371581658141992
site_7,sunshine,180.5312116402116,0.004292824074074106,170.9614009661836,44.41854690713881
site_7,windDirection,187.19958994708992,0.0031531084656084628,57.96717743558777,37.924724392408116
site_7,windSpeed,4.708207010582011,0.00017542989417989463,0.9560539955716587,0.702964512688751
site_7,palmer_p,4.6434275793650786,-0.0009755291005291003,0.4888285024154593,0.6026839227863942
site_7,palmer_z,4.920072751322752,-0.00033068783068783056,0.9333861714975844,1.1695936370988471
site_8,burn,25.211607142857144,0.004866071428571431,6.835809178743962,7.77273018339343
site_8,dfm1000hr,17.46419097222222,-0.0018645833333333292,2.798347423510466,1.8331809987398262
site_8,dfm100hr,15.817025628306878,-0.0017863756613756615,4.655385215378422,2.3513344646696575
site_8,energy_ERC,28.65977678571429,0.006489748677248674,10.972883957326893,7.348421965120464
site_8,maxT,290.5510823412699,0.0004550264550264923,27.054179750402575,6.932364116212734
site_8,maxRelH,88.34349305555556,-0.008895998677248685,8.816485507246378,6.408458603951541
site_8,vaporDeficit,0.7508001653439154,9.06580687830686e-05,1.1214866646537842,0.3525173113331285
site_8,minT,277.93008019179894,0.0005950727513228079,25.02771688808374,6.441987733901119
site_8,minRelH,42.131698412698405,-0.0006703042328042266,12.763152173913038,9.394735268328004
site_8,specificH,0.006670342840608466,-6.761904761904761e-07,0.009561842793880837,0.002698274071708139
site_8,precipitation,2.3091936177248678,0.0003973214285714286,3.416757246376811,2.3778052944391423
site_8,alfalfa,4.710090443121693,0.0003095238095238093,5.781487268518518,1.6616810465285408
site_8,grass,3.41508201058201,0.0001820436507936507,4.569755434782609,1.2200748694356407
site_8,sunshine,180.887455026455,0.004896494708994733,170.97787364130434,44.26658451735093
site_8,windDirection,186.53345734126984,0.00020667989417993176,57.02312801932368,37.69064558361956
site_8,windSpeed,4.581720899470899,0.00014417989417989558,1.0180688909017714,0.6972586576909949
site_8,palmer_p,4.555638227513227,-0.0004960317460317459,0.43604066022544286,0.6290818675798593
site_8,palmer_z,4.9012483465608465,1.653439153439306e-05,0.9865388486312399,1.1641402170659294
site_9,burn,24.92902116402116,0.005173611111111113,6.762379227053138,7.620758205158195
site_9,dfm1000hr,17.481999834656083,-0.0017068452380952337,2.765758101851852,1.8373070356392571
site_9,dfm100hr,15.822626818783066,-0.0016777447089947064,4.5896829710144935,2.353491464527241
site_9,energy_ERC,28.61289517195767,0.006253306878306877,10.817753623188407,7.346057724471241
site_9,maxT,290.45170916005287,0.00031167328042321123,26.89975820249597,6.914366963489001
site_9,maxRelH,88.19435615079364,-0.008769675925925924,8.86142512077295,6.454313762230257
site_9,vaporDeficit,0.7448290343915344,8.010912698412695e-05,1.1028271437198067,0.34895580303496015
site_9,minT,277.9280515873016,0.0005562169312168765,24.993742703301134,6.413774360482913
site_9,minRelH,42.40455307539683,-0.00014864417989418567,12.915048309178742,9.510991551472072
site_9,specificH,0.006656221263227513,-6.67146164021164e-07,0.009591590604871176,0.00270483051562942
site_9,precipitation,2.324073578042328,0.00040145502645502605,3.5230736714975848,2.363159108207563
site_9,alfalfa,4.642213128306878,0.0002518187830687828,5.6781408514492755,1.6302658633514453
site_9,grass,3.3784318783068783,0.00014765211640211675,4.518857437600644,1.2028671856911874
site_9,sunshine,180.83669295634917,0.005003968253968271,170.99317054146536,44.271137859478614
site_9,windDirection,184.1805357142857,0.0048098544973545106,55.38650110708534,37.4362692799844
site_9,windSpeed,4.45956746031746,0.0001284722222222217,1.0024891807568435,0.6838279117606058
site_9,palmer_p,4.480621693121693,-0.0004960317460317459,0.4781602254428342,0.630071579347868
site_9,palmer_z,4.881613756613755,8.26719576719706e-06,1.0519826892109503,1.1546959687382248
site_10,burn,24.92902116402116,0.005173611111111113,6.762379227053138,7.620758205158195
site_10,dfm1000hr,17.481999834656083,-0.0017068452380952337,2.765758101851852,1.8373070356392571
site_10,dfm100hr,15.822626818783066,-0.0016777447089947064,4.5896829710144935,2.353491464527241
site_10,energy_ERC,28.61289517195767,0.006253306878306877,10.817753623188407,7.346057724471241
site_10,maxT,290.45170916005287,0.00031167328042321123,26.89975820249597,6.914366963489001
site_10,maxRelH,88.19435615079364,-0.008769675925925924,8.86142512077295,6.454313762230257
site_10,vaporDeficit,0.7448290343915344,8.010912698412695e-05,1.1028271437198067,0.34895580303496015
site_10,minT,277.9280515873016,0.0005562169312168765,24.993742703301134,6.413774360482913
site_10,minRelH,42.40455307539683,-0.00014864417989418567,12.915048309178742,9.510991551472072
site_10,specificH,0.006656221263227513,-6.67146164021164e-07,0.009591590604871176,0.00270483051562942
site_10,precipitation,2.324073578042328,0.00040145502645502605,3.5230736714975848,2.363159108207563
site_10,alfalfa,4.642213128306878,0.0002518187830687828,5.6781408514492755,1.6302658633514453
site_10,grass,3.3784318783068783,0.00014765211640211675,4.518857437600644,1.2028671856911874
site_10,sunshine,180.83669295634917,0.005003968253968271,170.99317054146536,44.271137859478614
site_10,windDirection,184.1805357142857,0.0048098544973545106,55.38650110708534,37.4362692799844
site_10,windSpeed,4.45956746031746,0.0001284722222222217,1.0024891807568435,0.6838279117606058
site_10,palmer_p,4.480621693121693,-0.0004960317460317459,0.4781602254428342,0.630071579347868
site_10,palmer_z,4.881613756613755,8.26719576719706e-06,1.0519826892109503,1.1546959687382248
site_11,burn,26.01066468253968,0.004107142857142856,7.129468599033817,7.822370571269161
site_11,dfm1000hr,17.206877314814815,-0.00127827380952381,2.70091888083736,1.8323470659150873
site_11,dfm100hr,15.634965939153439,-0.001250000000000001,4.761860909822866,2.367816536826847
site_11,energy_ERC,29.615013227513227,0.004776785714285709,11.445810688405796,7.499085019479737
site_11,maxT,290.5928177910053,0.0001941137566137605,26.778215328099847,6.92245732177889
site_11,maxRelH,87.77176488095239,-0.007773313492063511,7.934625603864735,6.271880515050432
site_11,vaporDeficit,0.7603541170634921,5.534060846560834e-05,1.1629996225845411,0.357882776304729
site_11,minT,278.0809776785714,0.0002789351851852135,24.84217039049919,6.427688560227788
site_11,minRelH,42.01192195767196,0.0011066468253968255,12.422934782608698,9.526637203550894
site_11,specificH,0.00671086800595238,-5.589451058201061e-07,0.009495931662640903,0.002657057047987152
site_11,precipitation,2.2147091600529096,0.00015509259259259252,3.4863141606280195,2.3109551465775477
site_11,alfalfa,4.709045469576719,0.0001331018518518531,5.845329106280193,1.6735367268269496
site_11,grass,3.421731481481481,7.142857142857202e-05,4.609749647745572,1.2346640783446443
site_11,sunshine,182.11229513888892,0.0033206018518518207,170.72198319243154,44.32540412582326
site_11,windDirection,184.6618138227513,0.00987764550264553,59.24261775362318,38.35416653102434
site_11,windSpeed,4.455601851851852,0.0001094576719576711,0.837511574074074,0.6491153509904005
site_11,palmer_p,4.60250496031746,-0.0008432539682539684,0.285300925925926,0.6533804489946774
site_11,palmer_z,4.88761574074074,-3.3068783068784006e-05,0.791603764090177,1.1736956280121889
site_12,burn,26.01066468253968,0.004107142857142856,7.129468599033817,7.822370571269161
site_12,dfm1000hr,17.206877314814815,-0.00127827380952381,2.70091888083736,1.8323470659150873
site_12,dfm100hr,15.634965939153439,-0.001250000000000001,4.761860909822866,2.367816536826847
site_12,energy_ERC,29.615013227513227,0.004776785714285709,11.445810688405796,7.499085019479737
site_12,maxT,290.5928177910053,0.0001941137566137605,26.778215328099847,6.92245732177889
site_12,maxRelH,87.77176488095239,-0.007773313492063511,7.934625603864735,6.271880515050432
site_12,vaporDeficit,0.7603541170634921,5.534060846560834e-05,1.1629996225845411,0.357882776304729
site_12,minT,278.0809776785714,0.0002789351851852135,24.84217039049919,6.427688560227788
site_12,minRelH,42.01192195767196,0.0011066468253968255,12.422934782608698,9.526637203550894
site_12,specificH,0.00671086800595238,-5.589451058201061e-07,0.009495931662640903,0.002657057047987152
site_12,precipitation,2.2147091600529096,0.00015509259259259252,3.4863141606280195,2.3109551465775477
site_12,alfalfa,4.709045469576719,0.0001331018518518531,5.845329106280193,1.6735367268269496
site_12,grass,3.421731481481481,7.142857142857202e-05,4.609749647745572,1.2346640783446443
site_12,sunshine,182.11229513888892,0.0033206018518518207,170.72198319243154,44.32540412582326
site_12,windDirection,184.6618138227513,0.00987764550264553,59.24261775362318,38.35416653102434
site_12,windSpeed,4.455601851851852,0.0001094576719576711,0.837511574074074,0.6491153509904005
site_12,palmer_p,4.602513227513227,-0.0008515211640211639,0.285300925925926,0.6533888924670895
site_12,palmer_z,4.88761574074074,-3.3068783068784006e-05,0.791603764090177,1.1736956280121889
site_13,burn,25.89131448412698,0.004388227513227512,7.591968599033818,7.76338019811587
site_13,dfm1000hr,17.23282374338624,-0.001253802910052909,2.6801056763285027,1.835895055570424
site_13,dfm100hr,15.636519841269841,-0.001255787037037034,4.760731934380032,2.3699550540745795
site_13,energy_ERC,29.54372685185185,0.00487599206349207,11.336984198872788,7.474090737151888
site_13,maxT,290.5810851521164,0.00015542328042318418,26.790406602254443,6.9215820595356075
site_13,maxRelH,87.651998015873,-0.007779265873015887,8.181268115942029,6.296333378897438
site_13,vaporDeficit,0.7650005787037036,5.25793650793651e-05,1.1710451892109501,0.359222484332811
site_13,minT,278.11068601190476,0.0002825727513227537,24.806955766908217,6.42596390204243
site_13,minRelH,42.02936722883597,0.0011253306878306936,12.544903381642511,9.498119035310676
site_13,specificH,0.006687717642195768,-5.5760582010582e-07,0.009449100216384863,0.00264638038550406
site_13,precipitation,2.239617394179894,0.0001934523809523813,3.4904944142512075,2.311701924253882
site_13,alfalfa,4.72505291005291,0.0001271494708994712,5.866004931561997,1.6771896356185227
site_13,grass,3.4305962301587294,6.597222222222302e-05,4.62245898752013,1.2363580077445016
site_13,sunshine,182.08363558201054,0.003460813492063491,170.7318528582931,44.28975079213066
site_13,windDirection,184.6618138227513,0.00987764550264553,59.24261775362318,38.35416653102434
site_13,windSpeed,4.457484126984126,0.00011309523809523885,0.835919635668277,0.6501920243268576
site_13,palmer_p,4.502182539682539,-0.0007523148148148145,0.3493609098228664,0.6450724466801053
site_13,palmer_z,4.857299933862434,1.6534391534392003e-05,0.7320350241545892,1.1688325470728216
site_14,burn,25.90944775132275,0.005839947089947085,7.010170088566827,7.734666127081525
site_14,dfm1000hr,17.30037996031746,-0.0016258267195767184,2.7648419887278584,1.8096161806579394
site_14,dfm100hr,15.724798445767195,-0.0013521825396825386,4.791169233091787,2.318635921325249
site_14,energy_ERC,29.29777943121693,0.005985449735449736,11.391286735104668,7.375626322165223
site_14,maxT,290.486810515873,0.00028802910052906416,27.108207528180362,6.941745032816066
site_14,maxRelH,88.09346197089945,-0.007147321428571425,8.49544685990338,6.23182103989041
site_14,vaporDeficit,0.7580513558201056,5.466269841269847e-05,1.166934707125604,0.3546639267274597
site_14,minT,277.89645271164017,8.167989417991012e-05,24.90828125,6.457977741906134
site_14,minRelH,42.029472056878305,0.00038640873015872556,12.656177536231887,9.367561273159817
site_14,specificH,0.006629235201719576,-6.116732804232804e-07,0.009480443136070854,0.002655315768859977
site_14,precipitation,2.2229449404761903,-0.000126984126984127,3.264621578099839,2.362792405462467
site_14,alfalfa,4.714839781746032,0.00018353174603174616,5.877126861916264,1.668458722627329
site_14,grass,3.419563161375661,9.804894179894179e-05,4.621478965378422,1.229482810242731
site_14,sunshine,181.43975264550267,0.003661044973544982,171.78199225040257,44.515827690638325
site_14,windDirection,185.08877149470894,0.008769841269841313,59.20515801127215,38.20961754709556
site_14,windSpeed,4.4881623677248665,0.0001271494708994712,0.8454440921900159,0.6561957280542327
site_14,palmer_p,4.830580357142857,-0.0015211640211640202,0.3914175724637682,0.6253519505726365
site_14,palmer_z,4.96020171957672,-0.00036375661375661353,0.8945249597423511,1.205497397052758
site_15,burn,25.861959325396825,0.0066550925925925935,6.615411131239936,7.86169570354506
site_15,dfm1000hr,17.319314814814813,-0.002387070105820103,2.9010250603864733,1.8339493556992263
site_15,dfm100hr,15.754603009259258,-0.0020633267195767223,4.850802133655395,2.3311100293872586
site_15,energy_ERC,29.26205687830688,0.008457341269841271,12.020435789049921,7.436045165141169
site_15,maxT,290.42605241402117,0.00035085978835978503,27.526269122383255,7.012433499344177
site_15,maxRelH,88.30337202380952,-0.01002463624338625,8.189776570048313,6.289242386766239
site_15,vaporDeficit,0.7638295138888888,9.573412698412688e-05,1.1914779840982286,0.3589773128459007
site_15,minT,277.6949839616402,0.0007938161375661036,25.025415911835744,6.479414350543219
site_15,minRelH,41.78022784391534,-0.00016170634920633747,13.379535024154588,9.36628648718694
site_15,specificH,0.00654146798941799,-6.842923280423283e-07,0.009362737595611917,0.00263706758201737
site_15,precipitation,2.1872718253968255,-0.00032638888888888865,3.422030998389694,2.327943247256318
site_15,alfalfa,4.718882936507937,0.00032787698412698515,5.96956546900161,1.6811381043524098
site_15,grass,3.416704365079365,0.00019312169312169213,4.67274959742351,1.237457738182365
site_15,sunshine,180.70331878306877,0.003833167989417977,171.52464447463768,44.61629595542977
site_15,windDirection,187.03153935185185,0.0058895502645502995,56.28818186392914,38.52842746703024
site_15,windSpeed,4.480289351851852,0.0001575727513227511,0.8699620068438003,0.6640871424481914
site_15,palmer_p,4.780415013227514,-0.002008928571428571,0.5289855072463767,0.6257676948464311
site_15,palmer_z,4.923164682539682,-0.0006696428571428577,0.8393090780998388,1.1785766230493393
site_16,burn,26.002819113756612,0.006140873015873018,7.062809480676329,7.881645639150322
site_16,dfm1000hr,17.306251322751322,-0.0021965939153439145,2.890417169887278,1.834481288040749
site_16,dfm100hr,15.734651289682539,-0.0018859126984127003,4.8681670189210955,2.3274027563841946
site_16,energy_ERC,29.35171130952381,0.0078505291005291,11.95017612721417,7.453197944211535
site_16,maxT,290.4814456018518,0.00043138227513227754,27.39700860507248,6.9992568313024845
site_16,maxRelH,88.24798511904761,-0.009205191798941774,8.274957729468602,6.279935087059639
site_16,vaporDeficit,0.7631925429894179,9.379960317460321e-05,1.1885534420289856,0.35747425303902003
site_16,minT,277.74089930555556,0.0006316137566137687,25.007148248792273,6.459275554394795
site_16,minRelH,41.63728323412698,-0.00026785714285714455,13.11742149758454,9.366160188259197
site_16,specificH,0.006562370056216931,-6.606646825396828e-07,0.00939526260567633,0.002639668110115811
site_16,precipitation,2.2167458664021162,-0.0003364748677248677,3.476999295491143,2.3837041476034098
site_16,alfalfa,4.722684689153438,0.00031795634920634975,5.968818941223833,1.6788824104544924
site_16,grass,3.4199188161375655,0.00018220899470899464,4.658719303542673,1.2345293231575296
site_16,sunshine,180.77936408730156,0.0038159722222222366,171.6615796095008,44.60771948910604
site_16,windDirection,185.05184027777776,0.008921957671957666,59.49664100241546,38.24759674436202
site_16,windSpeed,4.482498677248677,0.0001398809523809531,0.8584354871175522,0.6597843751459149
site_16,palmer_p,4.855770502645503,-0.001959325396825396,0.4643719806763285,0.6297884643729509
site_16,palmer_z,4.952050264550264,-0.0006365740740740742,0.8223002214170692,1.2093082085720057
site_17,burn,25.93939649470899,0.005778769841269838,7.217874396135266,8.05365842333831
site_17,dfm1000hr,17.376714947089944,-0.0019247685185185175,2.7361025563607084,1.8390210137484886
site_17,dfm100hr,15.72441865079365,-0.0016178902116402091,4.604371729066023,2.357026652179463
site_17,energy_ERC,29.006810515873017,0.006746031746031743,10.840154488727858,7.427330946783238
site_17,maxT,290.36924652777776,0.0005251322751322261,26.85651595209338,6.926662804651965
site_17,maxRelH,87.96102728174603,-0.007594907407407397,9.073345410628018,6.396703993433483
site_17,vaporDeficit,0.7473006283068783,8.11838624338623e-05,1.116214447463768,0.35031747701524785
site_17,minT,277.8409616402116,0.00021263227513230732,25.156324476650568,6.5005583221463725
site_17,minRelH,41.96014384920635,-0.0009079034391534368,12.135881642512079,9.283722831684393
site_17,specificH,0.006599430787037036,-6.788525132275128e-07,0.009479716183574878,0.0026672314166686457
site_17,precipitation,2.360860284391534,-8.763227513227561e-06,3.214806763285024,2.4705573335060387
site_17,alfalfa,4.7614826388888885,0.00029183201058201124,5.791255032206119,1.688106695122984
site_17,grass,3.439609623015873,0.000167658730158731,4.5695788043478265,1.2353062303389934
site_17,sunshine,181.15348644179892,0.004469411375661383,170.68916767310787,44.248395011295756
site_17,windDirection,186.6212218915344,0.004409722222222204,58.3638385668277,37.725776287954986
site_17,windSpeed,4.722787533068782,0.00015542328042328146,0.9709530998389695,0.7040427053872701
site_17,palmer_p,4.5780588624338625,-0.0013806216931216927,0.5656828703703705,0.6313129675898833
site_17,palmer_z,4.900438161375662,-0.0002149470899470897,1.0383202495974233,1.14465160082008
site_18,burn,25.8500496031746,0.0043336640211640185,8.040519323671498,8.014494782600298
site_18,dfm1000hr,17.463342923280422,-0.0014079034391534387,2.7298100342190006,1.8314381338274333
site_18,dfm100hr,15.818790013227511,-0.0012445436507936523,4.65745018115942,2.3526877835258566
site_18,energy_ERC,28.70444444444444,0.004965277777777783,10.702860809178746,7.378218420136019
site_18,maxT,290.25711789021165,0.0003958333333333117,26.941355173107894,6.944559474800491
site_18,maxRelH,88.34250082671957,-0.006305059523809524,8.701171497584538,6.323769039392911
